TIME,CLOSE,HIGH,LOW,OPEN,VOLUME
16,117.65,117.67,117.57,117.66,18444
17,117.58,117.67,117.58,117.659,11945
18,117.64,117.66,117.47,117.59,61700
19,117.6,117.64,117.48,117.64,52918
20,117.6,117.61,117.5,117.61,19750
21,117.69,117.69,117.585,117.62,9356
22,117.71,117.71,117.64,117.69,7219
23,117.67,117.72,117.65,117.68,8313
24,117.71,117.72,117.66,117.67,9800
25,117.66,117.68,117.63,117.67,10543
26,117.54,117.67,117.5,117.67,17427
27,117.6,117.6,117.56,117.58,13217
28,117.505,117.58,117.48,117.58,17243
29,117.49,117.54,117.48,117.54,16101
30,117.385,117.5,117.385,117.485,7981
31,117.31,117.4,117.27,117.4,19769
32,117.31,117.33,117.26,117.32,11885
33,117.24,117.31,117.24,117.31,4663
34,117.24,117.29,117.23,117.24,12820
35,117.22,117.26,117.21,117.2328,13305
36,117.2499,117.26,117.21,117.22,7896
37,117.32,117.32,117.25,117.25,6380
38,117.41,117.41,117.26,117.32,8565
39,117.362,117.45,117.36,117.41,11455
40,117.32,117.38,117.32,117.36,4766
41,117.265,117.33,117.16,117.32,30915
42,117.34,117.34,117.2616,117.2616,7575
43,117.4,117.43,117.33,117.34,10597
44,117.45,117.45,117.38,117.4,6418
45,117.445,117.48,117.44,117.47,3641
46,117.44,117.46,117.43,117.45,8321
47,117.45,117.46,117.41,117.45,7261
48,117.513,117.5399,117.46,117.46,11229
49,117.46,117.49,117.46,117.49,2496
50,117.42,117.51,117.42,117.465,8453
51,117.44,117.44,117.41,117.41,6068
52,117.42,117.42,117.39,117.42,5233
53,117.5,117.52,117.43,117.43,8210
54,117.455,117.5,117.43,117.5,6921
55,117.47,117.5,117.45,117.46,8825
56,117.46,117.49,117.43,117.48,10299
57,117.51,117.51,117.44,117.47,8464
58,117.52,117.54,117.47,117.52,6518
59,117.54,117.54,117.5,117.53,5016
60,117.56,117.57,117.515,117.531,10864
61,117.43,117.625,117.4,117.56,17315
62,117.46,117.46,117.37,117.42,8179
63,117.51,117.515,117.44,117.45,13641
64,117.54,117.56,117.49,117.52,9650
65,117.57,117.59,117.52,117.52,5240
66,117.58,117.61,117.57,117.5801,9259
67,117.61,117.61,117.56,117.57,6106
68,117.66,117.68,117.6,117.61,15063
69,117.63,117.64,117.6,117.6357,9782
70,117.55,117.63,117.55,117.6,9754
71,117.575,117.59,117.55,117.57,8458
72,117.67,117.72,117.57,117.57,17316
73,117.7,117.72,117.655,117.6716,9271
74,117.7,117.73,117.7,117.71,4403
75,117.6634,117.71,117.6634,117.69,4154
76,117.64,117.67,117.64,117.67,7729
77,117.63,117.64,117.6,117.62,8071
78,117.65,117.68,117.6,117.63,11303
79,117.645,117.66,117.63,117.65,12744
80,117.67,117.68,117.65,117.66,5477
81,117.59,117.67,117.59,117.66,10248
82,117.57,117.6,117.56,117.59,11674
83,117.55,117.62,117.55,117.58,8365
84,117.55,117.58,117.5185,117.57,6800
85,117.51,117.58,117.51,117.55,11245
86,117.5,117.53,117.4942,117.51,9349
87,117.45,117.52,117.45,117.5,20622
88,117.47,117.48,117.45,117.4575,12028
89,117.51,117.51,117.45,117.47,14683
90,117.44,117.51,117.41,117.51,10265
91,117.37,117.43,117.37,117.42,11564
92,117.36,117.395,117.35,117.39,10851
93,117.34,117.39,117.31,117.38,9324
94,117.36,117.42,117.35,117.35,4700
95,117.43,117.43,117.34,117.37,11439
96,117.48,117.5,117.41,117.44,10443
97,117.5,117.55,117.45,117.46,9338
98,117.52,117.54,117.51,117.51,5365
99,117.64,117.64,117.51,117.52,12831
100,117.61,117.68,117.61,117.65,7350
101,117.5652,117.61,117.5652,117.61,4926
102,117.6005,117.61,117.56,117.56,4811
103,117.62,117.62,117.56,117.59,6547
104,117.57,117.64,117.57,117.63,3754
105,117.48,117.58,117.46,117.57,10673
106,117.43,117.47,117.41,117.47,6542
107,117.56,117.56,117.43,117.44,8987
108,117.57,117.58,117.54,117.55,9010
109,117.59,117.63,117.552,117.552,4940
110,117.5,117.57,117.5,117.57,4991
111,117.4911,117.53,117.47,117.48,5856
112,117.48,117.51,117.4575,117.47,5048
113,117.53,117.55,117.49,117.49,4816
114,117.6,117.61,117.55,117.55,6678
115,117.745,117.76,117.58,117.592,16376
116,117.75,117.75,117.71,117.73,6099
117,117.71,117.73,117.7,117.73,10335
118,117.7595,117.76,117.7,117.71,5504
119,117.73,117.75,117.72,117.75,5729
120,117.66,117.7191,117.66,117.7191,2518
121,117.66,117.7,117.64,117.65,6392
122,117.678,117.7,117.678,117.6795,2957
123,117.66,117.6782,117.64,117.6782,5899
124,117.585,117.64,117.56,117.64,5497
125,117.6201,117.64,117.5812,117.6,8983
126,117.58,117.64,117.58,117.64,4556
127,117.675,117.68,117.6,117.6,4607
128,117.65,117.69,117.62,117.69,5200
129,117.6,117.635,117.58,117.63,4492
130,117.6198,117.64,117.59,117.59,6951
131,117.7,117.72,117.605,117.6101,22464
132,117.63,117.705,117.63,117.69,5975
133,117.6,117.64,117.58,117.62,5488
134,117.64,117.64,117.58,117.61,23735
135,117.66,117.68,117.61,117.63,6851
136,117.67,117.67,117.63,117.66,6005
137,117.73,117.74,117.67,117.69,5077
138,117.73,117.75,117.715,117.738,7312
139,117.78,117.79,117.72,117.73,2599
140,117.8099,117.81,117.77,117.78,8663
141,117.88,117.89,117.8,117.8,12184
142,117.9,117.9,117.87,117.88,2153
143,117.8701,117.9,117.8637,117.88,6677
144,117.87,117.89,117.8674,117.88,3080
145,117.9,117.9,117.86,117.87,7624
146,117.91,117.91,117.88,117.89,13787
147,117.9701,117.98,117.8901,117.9034,6218
148,117.97,117.99,117.97,117.97,3369
149,118.0697,118.0697,117.95,117.97,20452
150,118.07,118.08,118.05,118.06,7464
151,118.12,118.12,118.07,118.08,8429
152,118.12,118.135,118.09,118.13,14157
153,118.11,118.14,118.0999,118.12,12311
154,118.09,118.12,118.09,118.11,13605
155,118.11,118.125,118.1,118.1,8454
156,118.15,118.16,118.1,118.12,8714
157,118.12,118.1401,118.1,118.14,5553
158,118.111,118.1415,118.11,118.13,3759
159,118.17,118.17,118.12,118.12,5236
160,118.11,118.17,118.11,118.17,9017
161,118.11,118.11,118.09,118.11,8478
162,118.09,118.14,118.09,118.1,10675
163,118.09,118.128,118.09,118.1,7683
164,118.1,118.12,118.0802,118.095,9367
165,118.16,118.16,118.09,118.11,4291
166,118.2,118.2202,118.17,118.17,7662
167,118.19,118.21,118.17,118.2,4525
168,118.16,118.2,118.145,118.19,4667
169,118.145,118.1692,118.14,118.16,10519
170,118.1,118.15,118.08,118.14,10985
171,118.11,118.1219,118.1,118.1,9635
172,118.07,118.11,118.07,118.11,5964
173,118.119,118.119,118.05,118.07,7296
174,118.12,118.13,118.1,118.115,10516
175,118.11,118.14,118.11,118.13,7434
176,118.13,118.1638,118.09,118.11,9353
177,118.11,118.12,118.085,118.12,8600
178,118.14,118.18,118.11,118.11,15027
179,118.15,118.15,118.13,118.14,4462
180,118.1401,118.15,118.13,118.14,5671
181,118.08,118.14,118.08,118.14,5723
182,117.99,118.075,117.99,118.075,9997
183,117.95,117.99,117.95,117.99,6025
184,117.93,117.97,117.9,117.9599,7885
185,117.92,117.93,117.91,117.93,5100
186,117.92,117.93,117.92,117.92,3706
187,117.9299,117.94,117.92,117.9201,9272
188,117.98,117.98,117.927,117.93,5026
189,117.99,117.99,117.97,117.99,4662
190,117.94,118.01,117.93,118,8648
191,117.94,117.95,117.94,117.95,2247
192,117.95,117.97,117.94,117.94,7418
193,117.95,117.95,117.94,117.94,809
194,117.94,117.965,117.92,117.95,14465
195,117.92,117.9401,117.92,117.9401,2749
196,117.82,117.925,117.82,117.92,8551
197,117.85,117.85,117.81,117.81,7187
198,117.86,117.86,117.83,117.85,12238
199,117.94,117.94,117.87,117.87,7114
200,117.9463,117.9501,117.94,117.94,2313
201,117.97,117.99,117.945,117.95,5810
202,117.99,118.019,117.9699,117.97,9421
203,118.07,118.07,117.99,118,5479
204,118.13,118.14,118.08,118.08,5209
205,118.11,118.14,118.1,118.14,9978
206,118.1,118.13,118.09,118.11,4128
207,118.1,118.11,118.09,118.11,3800
208,118.03,118.09,118.03,118.09,9045
209,118.012,118.03,118.01,118.02,4241
210,117.9919,118.0372,117.99,118.02,10615
211,117.95,117.99,117.93,117.99,9961
212,117.9349,117.9563,117.9349,117.95,4819
213,118.03,118.04,117.9301,117.9301,8629
214,118.0798,118.08,118.05,118.05,4120
215,118.08,118.09,118.06,118.0779,6660
216,118.08,118.1,118.08,118.08,5705
217,118.04,118.09,118.04,118.08,5809
218,118.01,118.0581,118.01,118.05,6648
219,118.02,118.03,118.01,118.01,5966
220,118,118.03,117.97,118.02,91260
221,118,118.04,118,118.01,7082
222,117.97,117.99,117.96,117.99,4243
223,117.95,117.97,117.94,117.96,8111
224,117.93,117.94,117.92,117.9356,4804
225,117.96,117.97,117.93,117.93,6496
226,118,118,117.96,117.96,3050
227,118.05,118.06,117.98,118,7068
228,118.06,118.08,118.04,118.06,6338
229,118.04,118.065,118.03,118.06,9318
230,118.05,118.06,118.02,118.04,11816
231,118.08,118.085,118.05,118.05,3870
232,118.08,118.1,118.08,118.08,5473
233,118.04,118.09,118.02,118.09,7113
234,118.03,118.06,118.03,118.04,1917
235,117.98,118.04,117.9544,118.025,9499
236,118,118.02,117.98,117.99,7154
237,117.99,118.005,117.96,118,6146
238,118.01,118.04,117.99,117.99,7791
239,117.98,118.02,117.98,118.01,6118
240,118.01,118.02,117.98,117.98,6891
241,118,118.02,117.97,118.02,7928
242,118.03,118.0328,117.99,118,5874
243,118.02,118.07,118.02,118.025,7133
244,118.0015,118.0416,117.99,118.0416,6393
245,118,118.02,117.985,118,4693
246,118,118,117.96,117.99,6690
247,118.01,118.02,118,118,2631
248,118.03,118.03,118.0001,118.02,4598
249,118.03,118.04,118.01,118.025,3395
250,118.07,118.09,118.0361,118.0361,7854
251,118.0901,118.14,118.09,118.09,18989
252,118.09,118.13,118.09,118.09,3982
253,118.14,118.14,118.09,118.09,4554
254,118.18,118.2,118.122,118.13,3984
255,118.17,118.19,118.1503,118.18,4696
256,118.11,118.16,118.105,118.16,6302
257,118.11,118.12,118.095,118.12,4494
258,118.12,118.12,118.09,118.1,6406
259,118.09,118.125,118.09,118.125,3065
260,118.095,118.1,118.07,118.09,4093
261,118.08,118.1,118.05,118.1,6805
262,118.0402,118.1,118.0402,118.09,13968
263,118.11,118.12,118.031,118.04,3681
264,118.06,118.125,118.06,118.12,3502
265,118.1099,118.12,118.03,118.06,32439
266,118.095,118.12,118.07,118.11,16720
267,118.0583,118.1,118.0501,118.095,2220
268,118.06,118.1,118.02,118.05,27293
269,118.0165,118.06,118.01,118.06,31175
270,118.012,118.02,118,118.01,3801
271,117.93,118.03,117.93,118.03,4867
272,117.91,117.93,117.9,117.9163,6307
273,117.87,117.92,117.85,117.92,7716
274,117.8169,117.87,117.8169,117.87,2840
275,117.83,117.84,117.82,117.83,4027
276,117.805,117.83,117.8,117.82,5024
277,117.72,117.81,117.72,117.81,6933
278,117.72,117.75,117.72,117.73,46261
279,117.7,117.73,117.7,117.725,3080
280,117.71,117.73,117.68,117.7,7298
281,117.7574,117.77,117.72,117.72,5095
282,117.72,117.75,117.72,117.75,4376
283,117.695,117.72,117.695,117.72,3881
284,117.73,117.73,117.67,117.69,9959
285,117.75,117.77,117.67,117.73,14467
286,117.77,117.79,117.73,117.758,16100
287,117.77,117.79,117.7699,117.77,5539
288,117.72,117.78,117.72,117.78,19100
289,117.73,117.75,117.71,117.72,6927
290,117.83,117.85,117.72,117.74,26337
291,117.82,117.84,117.81,117.84,6981
292,117.76,117.81,117.76,117.8,6004
293,117.73,117.77,117.73,117.76,5856
294,117.73,117.73,117.69,117.73,3301
295,117.7,117.72,117.68,117.72,2606
296,117.69,117.71,117.69,117.7,5047
297,117.67,117.7,117.65,117.69,7405
298,117.71,117.72,117.67,117.6899,12629
299,117.67,117.71,117.67,117.69,7414
300,117.72,117.72,117.66,117.67,6299
301,117.71,117.74,117.71,117.72,3844
302,117.74,117.74,117.6915,117.72,15502
303,117.74,117.75,117.72,117.74,24948
304,117.74,117.76,117.73,117.75,12048
305,117.75,117.75,117.73,117.74,7315
306,117.69,117.75,117.68,117.75,9399
307,117.7174,117.73,117.6798,117.69,24102
308,117.79,117.795,117.71,117.71,15743
309,117.859,117.86,117.7899,117.79,10644
310,117.8586,117.86,117.825,117.86,8247
311,117.84,117.85,117.83,117.85,8333
312,117.85,117.865,117.84,117.84,10117
313,117.86,117.86,117.83,117.84,8971
314,117.845,117.86,117.84,117.86,7967
315,117.8599,117.865,117.845,117.845,5865
316,117.85,117.87,117.82,117.85,13255
317,117.86,117.86,117.83,117.84,5180
318,117.83,117.86,117.83,117.86,2625
319,117.87,117.87,117.83,117.83,9931
320,117.86,117.87,117.85,117.86,5273
321,117.85,117.86,117.84,117.855,5413
322,117.835,117.85,117.82,117.84,8349
323,117.79,117.83,117.78,117.82,8166
324,117.81,117.82,117.79,117.795,8130
325,117.8,117.83,117.8,117.805,8488
326,117.7787,117.8,117.77,117.8,4706
327,117.7715,117.78,117.77,117.78,736
328,117.77,117.79,117.76,117.78,8183
329,117.76,117.78,117.74,117.77,6516
330,117.77,117.78,117.75,117.76,6279
331,117.74,117.75,117.71,117.75,7542
332,117.7411,117.76,117.74,117.745,8654
333,117.765,117.78,117.74,117.74,20505
334,117.83,117.83,117.76,117.76,12525
335,117.89,117.89,117.82,117.83,9625
336,117.88,117.9,117.85,117.9,26025
337,117.89,117.9,117.8694,117.87,3033
338,117.89,117.89,117.85,117.88,5562
339,117.88,117.9,117.88,117.89,4396
340,117.96,117.98,117.88,117.88,8468
341,117.96,117.98,117.9599,117.96,11031
342,117.985,117.995,117.97,117.97,5628
343,117.985,117.99,117.96,117.98,9067
344,118.05,118.08,117.98,117.98,9337
345,118.06,118.1,118.06,118.06,9295
346,118.12,118.12,118.04,118.07,31805
347,118.08,118.135,118.07,118.11,21794
348,118.06,118.08,118.05,118.08,5890
349,118.06,118.075,118.06,118.06,8112
350,118.047,118.07,118.02,118.06,21214
351,118.07,118.07,118.04,118.04,8958
352,118.08,118.09,118.07,118.07,5854
353,118.1,118.11,118.07,118.07,3600
354,118.13,118.13,118.08,118.105,11881
355,118.15,118.16,118.13,118.135,7651
356,118.1499,118.15,118.125,118.14,11920
357,118.14,118.15,118.14,118.15,6571
358,118.0988,118.14,118.05,118.14,11618
359,118.06,118.1099,118.04,118.0822,7939
360,118.0254,118.07,118,118.06,11750
361,118.15,118.16,118.03,118.03,15943
362,118.04,118.14,118.04,118.14,12677
363,118,118.07,117.99,118.06,12916
364,117.98,118.03,117.94,117.99,12857
365,117.98,118.01,117.97,117.99,9060
366,117.99,118.0078,117.97,117.98,6794
367,118.0019,118.035,117.97,118.01,18418
368,118.07,118.09,118.01,118.02,16362
369,118.07,118.08,118.06,118.07,11815
370,118.11,118.123,118.07,118.07,13882
371,118.18,118.19,118.08,118.11,49022
372,118.21,118.22,118.18,118.18,15393
373,118.23,118.245,118.2,118.2072,17337
374,118.2799,118.32,118.23,118.23,17728
375,118.31,118.33,118.25,118.2789,18520
376,118.32,118.34,118.3,118.31,19126
377,118.31,118.34,118.31,118.31,8968
378,118.36,118.37,118.3,118.31,17224
379,118.33,118.36,118.32,118.36,15357
380,118.32,118.35,118.3199,118.33,19679
381,118.35,118.35,118.32,118.32,14306
382,118.4085,118.41,118.33,118.35,25077
383,118.41,118.42,118.38,118.4,23480
384,118.4628,118.47,118.4,118.4,21054
385,118.49,118.5,118.45,118.47,32334
386,118.475,118.5,118.47,118.48,39915
387,118.47,118.48,118.45,118.48,17447
388,118.42,118.47,118.4,118.46,47277
389,118.45,118.45,118.41,118.42,31820
390,118.41,118.48,118.34,118.44,177482
a1456497060,118.22,118.27,117.96,117.98,76098
1,118,118.23,118,118.21,15008
2,118.0971,118.11,117.97,118,12740
3,117.9415,118.08,117.92,118.08,10421
4,117.87,117.96,117.73,117.96,17376
5,117.86,117.94,117.815,117.87,13590
6,117.88,117.99,117.8088,117.88,23353
7,117.89,118.01,117.77,117.865,30845
8,118.03,118.15,117.89,117.9,22052
9,117.81,118.03,117.76,118.005,21209
10,117.88,117.91,117.8089,117.81,22106
11,117.81,117.95,117.755,117.88,30270
12,117.74,117.8,117.7,117.79,9469
13,117.77,117.86,117.6801,117.7452,16696
14,117.785,117.89,117.785,117.81,12066
15,117.67,117.82,117.67,117.81,8789
16,117.56,117.7,117.52,117.67,8001
17,117.66,117.67,117.556,117.59,35937
18,117.5201,117.68,117.47,117.66,25339
19,117.53,117.61,117.51,117.54,10852
20,117.6,117.6,117.5,117.51,14259
21,117.71,117.7278,117.56,117.596,12918
22,117.685,117.73,117.64,117.69,7366
23,117.68,117.69,117.5745,117.67,16124
24,117.66,117.7,117.64,117.68,9257
25,117.69,117.746,117.63,117.66,12524
26,117.58,117.69,117.56,117.68,7703
27,117.486,117.56,117.48,117.56,23214
28,117.53,117.53,117.44,117.48,11176
29,117.4999,117.57,117.47,117.52,26874
30,117.3855,117.48,117.28,117.45,22095
31,117.35,117.42,117.32,117.42,7266
32,117.36,117.44,117.35,117.36,13742
33,117.26,117.38,117.26,117.36,12849
34,117.2,117.3,117.18,117.27,13145
35,117.07,117.2,117.07,117.195,18365
36,117.38,117.41,117.06,117.07,21090
37,117.28,117.39,117.28,117.36,11869
38,117.28,117.28,117.23,117.27,9128
39,117.11,117.29,117.1,117.29,12450
40,117.11,117.15,117.085,117.1,14236
41,117.1,117.17,117.085,117.11,30478
42,117.1,117.12,117.05,117.11,34914
43,117.1,117.17,117.08,117.11,12500
44,117.15,117.155,117.1,117.1054,9204
45,117.07,117.17,117.07,117.17,11800
46,117.12,117.15,117.07,117.09,14785
47,117.11,117.16,117.08,117.12,6440
48,117.09,117.11,117,117.11,17087
49,117.04,117.08,117.01,117.08,9789
50,117.05,117.0932,117.04,117.06,9570
51,116.96,117.05,116.93,117.05,13005
52,116.935,116.95,116.88,116.95,15566
53,116.89,116.98,116.89,116.9365,11529
54,116.875,116.92,116.87,116.88,10754
55,116.9589,116.9589,116.81,116.87,12129
56,116.93,116.955,116.91,116.955,9179
57,117.03,117.03,116.91,116.93,10641
58,117.08,117.12,117.04,117.05,7811
59,117.07,117.11,117.04,117.08,18922
60,117.09,117.12,117.07,117.08,8624
61,117.14,117.14,117.08,117.1006,12941
62,117.18,117.19,117.12,117.13,8716
63,117.26,117.35,117.17,117.18,17397
64,117.26,117.3,117.25,117.26,6401
65,117.13,117.27,117.12,117.26,12035
66,117.19,117.21,117.09,117.14,20302
67,117.25,117.31,117.19,117.2,11490
68,117.16,117.24,117.15,117.24,8812
69,117.2322,117.25,117.16,117.17,10025
70,117.14,117.24,117.14,117.24,8759
71,117.17,117.17,117.13,117.1345,6161
72,117.13,117.22,117.09,117.1618,14585
73,117.01,117.11,117.005,117.1,13430
74,116.975,117.02,116.97,117,8587
75,116.92,116.98,116.89,116.98,29210
76,116.96,116.98,116.9,116.92,13765
77,117.05,117.05,116.96,116.97,7700
78,116.98,117.05,116.94,117.05,12695
79,117.06,117.06,116.98,116.985,15059
80,117.11,117.16,117.02,117.06,49875
81,116.97,117.13,116.965,117.09,18659
82,116.95,116.99,116.94,116.96,4512
83,116.94,117,116.94,116.95,4088
84,116.99,116.99,116.955,116.96,3500
85,116.94,117,116.9,116.99,13219
86,116.91,116.9551,116.905,116.93,5100
87,116.93,116.95,116.89,116.93,12089
88,117.01,117.01,116.94,116.94,4000
89,117.08,117.09,117.005,117.01,7679
90,117.11,117.15,117.06,117.06,11950
91,117.14,117.14,117.1153,117.1153,2693
92,117.09,117.1999,117.09,117.15,8813
93,117.11,117.13,117.085,117.09,7217
94,117.1,117.11,117.08,117.08,11857
95,117.06,117.1099,117.05,117.1099,3102
96,117.05,117.09,117.05,117.07,4890
97,117.1,117.11,117.06,117.06,11622
98,117.085,117.1,117.06,117.1,9969
99,117.08,117.09,117.06,117.085,6817
100,117.01,117.08,117.01,117.07,11853
101,117.02,117.04,117.005,117.01,7914
102,117.0898,117.11,117.0199,117.0199,6532
103,117.01,117.07,117.01,117.07,6113
104,116.9805,117.05,116.94,117.01,10650
105,116.95,116.98,116.93,116.98,6880
106,117.0368,117.06,116.94,116.94,9161
107,116.99,117.0498,116.98,117.0498,4428
108,116.9765,117.025,116.9765,117.01,7087
109,116.94,116.9799,116.91,116.9799,13124
110,116.86,116.9389,116.85,116.9389,8883
111,116.84,116.9,116.83,116.85,9899
112,116.87,116.88,116.845,116.85,3862
113,116.867,116.89,116.86,116.87,8648
114,116.81,116.87,116.78,116.87,16078
115,116.82,116.85,116.76,116.81,17319
116,116.77,116.87,116.77,116.82,9458
117,116.78,116.8,116.77,116.77,5300
118,116.79,116.81,116.78,116.79,8269
119,116.785,116.81,116.74,116.78,9998
120,116.75,116.7901,116.74,116.78,14308
121,116.77,116.81,116.74,116.7442,11124
122,116.78,116.79,116.77,116.77,4363
123,116.7,116.775,116.665,116.77,16244
124,116.7,116.71,116.6636,116.7,10841
125,116.63,116.69,116.62,116.69,6896
126,116.71,116.71,116.63,116.64,7531
127,116.8,116.8,116.71,116.71,9625
128,116.75,116.82,116.74,116.82,9781
129,116.74,116.74,116.715,116.73,10956
130,116.615,116.74,116.615,116.73,21013
131,116.58,116.64,116.58,116.62,10599
132,116.6078,116.62,116.57,116.58,8370
133,116.56,116.6,116.53,116.59,12996
134,116.55,116.61,116.545,116.58,5316
135,116.61,116.63,116.5,116.54,11412
136,116.67,116.67,116.58,116.6,8757
137,116.68,116.71,116.66,116.68,6762
138,116.69,116.725,116.69,116.71,7273
139,116.71,116.725,116.68,116.69,6606
140,116.72,116.73,116.68,116.73,5899
141,116.71,116.72,116.71,116.72,4509
142,116.72,116.72,116.7,116.72,7845
143,116.6501,116.74,116.65,116.74,7808
144,116.73,116.74,116.65,116.65,8438
145,116.68,116.71,116.66,116.71,9241
146,116.63,116.72,116.63,116.68,17085
147,116.71,116.71,116.625,116.644,8119
148,116.705,116.73,116.69,116.73,5869
149,116.6,116.7,116.6,116.7,8275
150,116.5299,116.6063,116.52,116.6,6830
151,116.55,116.55,116.52,116.53,2808
152,116.26,116.55,116.26,116.55,206230
153,116.28,116.3,116.21,116.26,36219
154,116.29,116.31,116.255,116.27,9388
155,116.26,116.3,116.25,116.3,10610
156,116.18,116.25,116.17,116.24,12853
157,116.27,116.27,116.17,116.18,8637
158,116.39,116.39,116.28,116.28,6626
159,116.39,116.42,116.38,116.39,9229
160,116.52,116.53,116.3901,116.3901,8505
161,116.42,116.528,116.42,116.52,14780
162,116.46,116.47,116.4,116.4,7898
163,116.4523,116.5,116.45,116.47,9022
164,116.48,116.48,116.415,116.45,6202
165,116.53,116.53,116.49,116.49,11113
166,116.54,116.55,116.49,116.51,6296
167,116.59,116.59,116.52,116.55,6600
168,116.55,116.59,116.55,116.59,9042
169,116.58,116.64,116.55,116.55,8585
170,116.56,116.62,116.56,116.57,6949
171,116.53,116.55,116.51,116.55,3245
172,116.55,116.5558,116.51,116.51,6200
173,116.54,116.58,116.54,116.55,4200
174,116.6,116.625,116.55,116.55,7264
175,116.62,116.62,116.56,116.58,4180
176,116.66,116.67,116.63,116.63,6455
177,116.67,116.69,116.6467,116.6467,6899
178,116.63,116.69,116.62,116.67,10933
179,116.6,116.63,116.54,116.62,13782
180,116.56,116.61,116.53,116.61,6014
181,116.62,116.64,116.55,116.58,5544
182,116.7,116.7,116.62,116.6202,4830
183,116.7018,116.705,116.65,116.69,4500
184,116.69,116.735,116.69,116.71,3731
185,116.65,116.7,116.64,116.69,4606
186,116.6615,116.69,116.655,116.66,5864
187,116.64,116.67,116.625,116.67,6896
188,116.57,116.65,116.57,116.65,6227
189,116.6,116.6,116.55,116.58,6600
190,116.61,116.61,116.6,116.6,3900
191,116.63,116.64,116.61,116.62,10167
192,116.63,116.66,116.6,116.65,9771
193,116.665,116.665,116.62,116.62,6261
194,116.69,116.691,116.67,116.67,3500
195,116.795,116.795,116.67,116.69,13371
196,116.82,116.82,116.77,116.8,6800
197,116.87,116.87,116.83,116.83,6517
198,116.85,116.86,116.85,116.86,3002
199,116.84,116.852,116.8,116.85,9293
200,116.83,116.85,116.81,116.83,8796
201,116.81,116.84,116.79,116.82,5096
202,116.91,116.91,116.81,116.82,8634
203,116.96,116.968,116.91,116.91,7513
204,117.02,117.02,116.97,116.975,7930
205,116.97,117.03,116.97,117.02,18531
206,116.98,116.985,116.96,116.98,11564
207,117,117,116.96,116.96,4310
208,116.975,117,116.975,116.99,7217
209,116.98,116.995,116.97,116.98,7145
210,116.95,116.99,116.92,116.99,8185
211,116.955,116.97,116.94,116.959,6144
212,117.015,117.015,116.95,116.95,9777
213,116.99,117.06,116.99,117.02,9501
214,117.02,117.02,117,117.02,1100
215,116.99,117.02,116.99,117.02,4162
216,117,117.01,116.99,117,5950
217,117.02,117.02,117.01,117.01,3496
218,117.05,117.05,117.01,117.015,5000
219,117.03,117.05,117.03,117.04,2542
220,117.02,117.04,116.99,117.03,12088
221,117.04,117.04,117.01,117.0149,6003
222,117.07,117.07,117.01,117.04,5951
223,117.02,117.06,117,117.06,12864
224,117.02,117.03,117.02,117.025,5521
225,116.99,117.02,116.99,117.01,5475
226,117.01,117.01,116.99,117,2772
227,117.04,117.06,117.02,117.02,6428
228,117.06,117.0799,117.04,117.04,6475
229,117.105,117.11,117.07,117.07,4550
230,117.11,117.11,117.07,117.105,8912
231,117.1,117.13,117.09,117.11,11470
232,117.1,117.11,117.1,117.11,4739
233,117.06,117.1,117.05,117.1,5391
234,117.09,117.1,117.06,117.06,6580
235,117.0995,117.1,117.07,117.08,4866
236,117.09,117.1,117.08,117.09,4832
237,117.09,117.11,117.07,117.08,6030
238,117.06,117.08,117.06,117.08,2677
239,117.12,117.12,117.06,117.0645,6814
240,117.12,117.12,117.09,117.12,5993
241,117.122,117.15,117.12,117.12,5716
242,117.11,117.12,117.1099,117.12,3543
243,117.105,117.14,117.09,117.09,6537
244,117.13,117.14,117.1,117.12,4666
245,117.14,117.16,117.12,117.13,6249
246,117.22,117.22,117.16,117.16,7200
247,117.2,117.25,117.18,117.22,11275
248,117.18,117.22,117.18,117.205,7239
249,117.18,117.2,117.18,117.19,5468
250,117.19,117.19,117.17,117.18,6812
251,117.17,117.23,117.17,117.19,8211
252,117.11,117.19,117.11,117.18,10952
253,117.04,117.11,117.04,117.11,5603
254,117.04,117.06,117.04,117.04,3520
255,117.04,117.05,117.04,117.05,1500
256,117.105,117.105,117.04,117.04,5609
257,117.11,117.11,117.07,117.11,12420
258,117.11,117.11,117.082,117.1,3795
259,117.1,117.11,117.1,117.11,2741
260,117.1199,117.15,117.11,117.11,9260
261,117.08,117.1177,117.08,117.1177,4903
262,117.13,117.14,117.09,117.09,7108
263,117.09,117.13,117.07,117.12,7310
264,117.13,117.17,117.1,117.1,8880
265,117.13,117.14,117.13,117.13,3899
266,117.12,117.12,117.03,117.12,19465
267,117.17,117.17,117.13,117.13,5688
268,117.19,117.19,117.16,117.17,7120
269,117.27,117.27,117.18,117.18,40561
270,117.3,117.3,117.26,117.275,19231
271,117.33,117.34,117.2901,117.3024,15128
272,117.31,117.335,117.28,117.335,10300
273,117.33,117.35,117.32,117.32,3706
274,117.38,117.38,117.32,117.35,7568
275,117.4,117.42,117.38,117.38,16605
276,117.4,117.43,117.39,117.41,6290
277,117.395,117.42,117.395,117.402,4312
278,117.41,117.415,117.3957,117.4,7476
279,117.4,117.42,117.38,117.41,8099
280,117.364,117.4,117.35,117.4,5929
281,117.33,117.38,117.33,117.37,4795
282,117.37,117.38,117.34,117.34,12288
283,117.46,117.46,117.37,117.37,24299
284,117.4001,117.47,117.386,117.46,6444
