TIME,CLOSE,HIGH,LOW,OPEN,VOLUME
257,5866.1,5869.02,5865.85,5868.86,0
258,5866.51,5867.2,5866.08,5866.1,0
259,5867.62,5867.86,5866.32,5866.46,0
260,5867.42,5867.83,5867.41,5867.62,0
261,5870.2,5870.2,5867.4,5867.42,0
262,5871.17,5871.29,5870.19,5870.19,0
263,5871.56,5871.62,5871.03,5871.17,0
264,5874.3,5874.3,5871.43,5871.51,0
265,5874.78,5874.78,5873.04,5874.34,0
266,5875.76,5876.02,5874.81,5874.82,0
267,5876.02,5876.31,5875.66,5875.71,0
268,5878.74,5878.74,5875.94,5876,0
269,5877.67,5879,5877.66,5878.76,0
270,5876.46,5877.7,5876.02,5877.7,0
271,5875.07,5877.2,5874.49,5876.48,0
272,5878.01,5878.01,5875.08,5875.08,0
273,5878.01,5878.03,5877.54,5878.03,0
274,5877.78,5878.02,5877.53,5877.98,0
275,5877.45,5878.19,5877.33,5877.77,0
276,5876.85,5878.57,5876.11,5877.41,0
277,5877.73,5877.88,5876.29,5876.83,0
278,5878.94,5879.06,5877.74,5877.74,0
279,5880.52,5880.57,5878.94,5878.96,0
280,5880.24,5881.03,5880.01,5880.55,0
281,5878.34,5880.33,5878.11,5880.25,0
282,5877.74,5878.33,5877.01,5878.33,0
283,5877.96,5877.96,5877.58,5877.76,0
284,5876.84,5878.07,5876.66,5878,0
285,5875.15,5876.84,5874.5,5876.82,0
286,5875.64,5876.6,5874.81,5875.13,0
287,5873.78,5876.37,5873.74,5875.56,0
288,5872.4,5874.22,5872.4,5873.84,0
289,5872.74,5872.87,5872.26,5872.36,0
290,5874.43,5874.46,5872.68,5872.71,0
291,5876.85,5877.13,5874.09,5874.4,0
292,5879.19,5879.3,5876.74,5876.84,0
293,5879.16,5879.35,5878.21,5879.15,0
294,5882.38,5882.38,5879.15,5879.17,0
295,5882.41,5882.83,5881.67,5882.34,0
296,5881.42,5882.79,5881.42,5882.4,0
297,5879.8,5881.44,5879.21,5881.41,0
298,5879.09,5879.83,5878.59,5879.83,0
299,5877.78,5879.08,5877.71,5879.08,0
300,5877.9,5878.17,5877.31,5877.78,0
301,5877,5877.91,5876.15,5877.82,0
302,5877.8,5878.31,5876.98,5877,0
303,5879.28,5879.61,5877.72,5877.78,0
304,5881.96,5882.05,5879.24,5879.31,0
305,5882.67,5882.67,5881.68,5882.02,0
306,5882.12,5882.66,5881.57,5882.66,0
307,5883.32,5883.54,5882.1,5882.19,0
308,5884.37,5884.39,5882.62,5883.28,0
309,5881.86,5884.43,5881.69,5884.39,0
310,5882.9,5883.58,5881.57,5881.84,0
311,5883.78,5883.8,5882.11,5882.85,0
312,5882.29,5883.89,5882.28,5883.8,0
313,5881.1,5882.2,5881.1,5882.2,0
314,5879.85,5881.18,5879.83,5881.08,0
315,5879.91,5880.02,5879.01,5879.84,0
316,5877.1,5880.01,5877.03,5879.91,0
317,5878.41,5878.41,5876.82,5877.08,0
318,5879.89,5879.9,5878.36,5878.4,0
319,5879.99,5880.05,5879.55,5879.92,0
320,5882.19,5882.27,5879.14,5880,0
321,5883.03,5883.08,5881.86,5882.16,0
322,5882.95,5883.12,5882.49,5882.99,0
323,5881.88,5883.31,5881.8,5882.94,0
324,5881.09,5882.27,5881.01,5881.86,0
325,5879.67,5881.35,5879.53,5881.08,0
326,5879.47,5879.67,5879.36,5879.65,0
327,5880.82,5880.83,5879.31,5879.49,0
328,5880.22,5881.17,5880.11,5880.84,0
329,5878.71,5880.25,5878.7,5880.21,0
330,5878,5878.71,5877.92,5878.71,0
331,5881.2,5881.22,5877.9,5878.03,0
332,5880.67,5881.24,5880.21,5881.21,0
333,5880.71,5881.43,5880.67,5880.7,0
334,5876.51,5880.68,5876.44,5880.68,0
335,5876.69,5877.38,5876.53,5876.53,0
336,5876.21,5876.83,5876.21,5876.65,0
337,5876.01,5876.21,5875.48,5876.2,0
338,5872.67,5876,5872.67,5876,0
339,5872.63,5872.82,5872.07,5872.67,0
340,5873.38,5873.38,5872.68,5872.68,0
341,5873.56,5874.16,5873.07,5873.37,0
342,5874.2,5874.57,5873.57,5873.59,0
343,5874.46,5874.73,5873.96,5874.21,0
344,5876.94,5877.31,5874.43,5874.44,0
345,5876.24,5876.99,5875.68,5876.96,0
346,5877.72,5878.02,5876.24,5876.24,0
347,5876.88,5877.74,5876.48,5877.74,0
348,5876.03,5876.91,5875.53,5876.85,0
349,5877.56,5877.59,5875.82,5876.12,0
350,5878.5,5878.61,5877.56,5877.56,0
351,5877.19,5878.52,5876.97,5878.51,0
352,5877.08,5877.56,5876.96,5877.18,0
353,5878.91,5878.95,5877.08,5877.08,0
354,5879.89,5879.89,5877.98,5878.88,0
355,5880.43,5880.5,5879.89,5879.89,0
356,5879.37,5880.44,5879.37,5880.39,0
357,5878.62,5879.47,5878.48,5879.35,0
358,5880.41,5880.41,5878.36,5878.55,0
359,5882.07,5882.11,5880.06,5880.41,0
360,5884.13,5884.14,5882.09,5882.09,0
361,5883.23,5884.22,5882.61,5884.15,0
362,5884.56,5885.1,5883.07,5883.22,0
363,5885.74,5885.88,5884.52,5884.55,0
364,5883.7,5885.9,5883.7,5885.77,0
365,5879.96,5883.73,5879.53,5883.71,0
366,5880.75,5881.11,5879.9,5879.9,0
367,5881.71,5881.94,5880.73,5880.73,0
368,5880.88,5881.69,5880.52,5881.69,0
369,5881.88,5881.88,5880.69,5880.88,0
370,5885.72,5885.73,5881.82,5881.91,0
371,5885.02,5885.74,5884.97,5885.72,0
372,5882.76,5884.99,5882.73,5884.97,0
373,5881.51,5882.77,5881.49,5882.71,0
374,5879.47,5881.5,5879.45,5881.5,0
375,5880.22,5880.39,5879.43,5879.43,0
376,5877.47,5880.27,5877.45,5880.19,0
377,5876.95,5877.61,5876.8,5877.47,0
378,5876.43,5877.35,5876.43,5876.95,0
379,5874.7,5876.54,5874.57,5876.44,0
380,5874.85,5874.96,5874.39,5874.68,0
381,5874.15,5874.85,5874.15,5874.85,0
382,5873.66,5874.26,5873.52,5874.14,0
383,5874.11,5874.41,5873.6,5873.68,0
384,5873.81,5874.18,5873.38,5874.1,0
385,5875.72,5875.99,5873.86,5873.86,0
386,5875.31,5875.79,5874.61,5875.79,0
387,5877.11,5877.11,5874.87,5875.33,0
388,5879.67,5879.67,5876.96,5877.13,0
389,5879.58,5879.92,5878.68,5879.66,0
390,5880,5880.14,5878.34,5879.55,0
391,5880.98,5882.6,5879.37,5880.05,0
392,5877.49,5881.46,5877.32,5880.93,0
393,5874.32,5878.07,5874.21,5877.52,0
394,5872.01,5874.81,5871.47,5874.33,0
395,5870.99,5872.79,5870.99,5872,0
396,5875.51,5875.51,5869.48,5870.76,0
397,5875.02,5875.62,5873.23,5875.61,0
398,5873.75,5875.01,5873.58,5875.01,0
399,5874.53,5874.57,5871.23,5873.72,0
400,5875.64,5875.64,5873,5874.6,0
401,5874.81,5875.61,5872.35,5875.61,0
402,5875.14,5876.55,5874.78,5874.8,0
403,5875.22,5875.26,5874.17,5875.13,0
404,5880.3,5880.31,5875.19,5875.23,0
405,5882.86,5882.91,5880.34,5880.34,0
406,5867.54,5882.89,5867.54,5882.84,0
407,5865.28,5869.75,5864.8,5867.56,0
408,5864.69,5866.01,5864.1,5865.29,0
409,5865.41,5867.43,5864.31,5864.73,0
410,5864.06,5865.49,5863.86,5865.38,0
411,5859.97,5864.01,5859.76,5864.01,0
412,5858.4,5860.28,5857.6,5860.01,0
413,5857.68,5859.3,5857.68,5858.4,0
414,5855.87,5857.68,5855.82,5857.66,0
415,5855.94,5856.72,5855.34,5855.86,0
416,5856.16,5856.22,5852.82,5855.92,0
417,5860.61,5860.61,5856.14,5856.16,0
418,5862.28,5862.38,5859.09,5860.59,0
419,5859.67,5862.62,5859.53,5862.27,0
420,5861.88,5863.38,5858.05,5859.77,0
421,5852.89,5861.67,5849.88,5861.67,0
422,5852.2,5853.83,5850.38,5852.84,0
423,5855.02,5856.05,5852.15,5852.18,0
424,5856.89,5856.89,5854.69,5855.02,0
425,5857.17,5857.24,5855.61,5856.96,0
426,5862.85,5862.85,5856.57,5857.14,0
427,5862.41,5864.54,5861.46,5862.9,0
428,5862.25,5862.4,5860.72,5862.4,0
429,5858.7,5862.26,5856.31,5862.26,0
430,5862.38,5862.38,5858.56,5858.72,0
431,5861.64,5864.44,5861.64,5862.39,0
432,5858.72,5861.66,5858.63,5861.66,0
433,5858.82,5860.14,5858.26,5858.72,0
434,5858.53,5859.89,5857.71,5858.83,0
435,5859.53,5859.95,5858.53,5858.53,0
436,5857.1,5859.59,5856.58,5859.54,0
437,5859.33,5859.33,5857.06,5857.1,0
438,5858.69,5860.04,5858.37,5859.18,0
439,5858.18,5859.85,5858.15,5858.7,0
440,5855.91,5858.18,5855.81,5858.18,0
441,5850.07,5855.84,5850.07,5855.84,0
442,5849.57,5850.34,5849.2,5850.05,0
443,5849.43,5850.92,5849.36,5849.58,0
444,5848.82,5849.69,5848.14,5849.44,0
445,5849.24,5849.32,5848.77,5848.81,0
446,5850.49,5850.49,5847.45,5849.23,0
447,5852.28,5852.35,5849.89,5850.53,0
448,5850.58,5852.62,5850.57,5852.26,0
449,5850.54,5851.63,5850.17,5850.58,0
450,5852.03,5852.03,5849.34,5850.59,0
451,5860.6,5862.22,5852.09,5852.09,0
452,5847.56,5860.56,5846.33,5860.56,0
453,5850.58,5850.58,5845.55,5847.58,0
454,5854.34,5854.36,5849.53,5850.59,0
455,5857.53,5857.58,5853.09,5854.35,0
456,5862.73,5862.84,5855.12,5857.6,0
457,5869.7,5869.98,5862.42,5862.74,0
458,5866.43,5869.69,5865.03,5869.65,0
459,5869.1,5869.14,5865.41,5866.48,0
460,5868.95,5869.37,5865.66,5869.1,0
461,5865.86,5869.53,5865.8,5868.95,0
462,5867.07,5868.04,5864.99,5865.85,0
463,5867.13,5867.85,5866.23,5867.12,0
464,5867.37,5869.13,5866.83,5867.14,0
465,5862.15,5867.5,5861.87,5867.38,0
466,5858.57,5862.36,5858.53,5862.12,0
467,5856.88,5860.41,5856.88,5858.56,0
468,5857.14,5857.42,5856.38,5856.95,0
469,5860.52,5861.08,5857.09,5857.15,0
470,5861.73,5862.44,5860.38,5860.52,0
471,5863.48,5864.2,5861.73,5861.77,0
472,5856.71,5863.5,5856.67,5863.48,0
473,5854.42,5857.71,5854.29,5856.64,0
474,5854.37,5854.93,5853.77,5854.4,0
475,5852.97,5854.38,5852.84,5854.38,0
476,5853.88,5854.51,5852.6,5852.95,0
477,5856.96,5857.18,5853.84,5853.86,0
478,5860.1,5860.1,5856.54,5856.93,0
479,5864.8,5864.91,5860.1,5860.1,0
480,5865.35,5867.76,5864.51,5864.86,0
481,5860.78,5865.69,5859.58,5865.37,0
482,5865.76,5866.05,5860.74,5860.79,0
483,5863.16,5865.69,5863.15,5865.69,0
484,5860.5,5863.59,5860.5,5863.13,0
485,5862.53,5863.53,5860.45,5860.51,0
486,5861.19,5863.74,5861.13,5862.37,0
487,5861.59,5861.64,5860.1,5861.18,0
488,5861.14,5864.65,5861.04,5861.58,0
489,5856.47,5861.11,5856.28,5861.11,0
490,5860.21,5860.24,5856.51,5856.51,0
491,5858.9,5862.27,5857.92,5860.22,0
492,5863.73,5864.23,5858.88,5858.91,0
493,5859.19,5864.93,5858.07,5863.73,0
494,5859.53,5860.68,5859.2,5859.27,0
495,5859.22,5860.99,5858.97,5859.56,0
496,5856.1,5860.02,5856.1,5859.2,0
497,5856.13,5857.44,5855.23,5856.11,0
498,5852.31,5856.18,5851.84,5856.18,0
499,5854.71,5856.84,5852.31,5852.31,0
500,5856.18,5856.98,5854.71,5854.71,0
501,5858.35,5859.02,5856.28,5856.28,0
502,5857.76,5858.34,5854.66,5858.34,0
503,5859.1,5859.55,5857.66,5857.73,0
504,5859.52,5862.11,5859.05,5859.05,0
505,5862.08,5862.96,5859.48,5859.53,0
506,5860.38,5862.05,5859.65,5862.03,0
507,5861.23,5862.37,5858.29,5860.38,0
508,5862.65,5863.38,5860.81,5861.2,0
509,5865.43,5865.47,5862.41,5862.61,0
510,5861.27,5865.53,5860.76,5865.42,0
a1456387200,5867.18,5867.18,5867.18,5867.18,0
1,5940.6,5940.6,5867.4,5867.4,0
2,5951.85,5951.96,5940.19,5940.25,0
3,5946.12,5952.69,5945.06,5951.89,0
4,5940.77,5946.32,5940.18,5946.05,0
5,5951.9,5951.91,5940.4,5940.78,0
6,5978.17,5981.27,5951.7,5951.93,0
7,5977.08,5978.18,5970.98,5978.18,0
8,5975.12,5978.37,5974.38,5977.07,0
9,5981.73,5982.1,5974.17,5975.08,0
10,5980.94,5983.91,5979.95,5981.69,0
11,5974.48,5980.91,5974.18,5980.91,0
12,5968.75,5974.46,5968.75,5974.4,0
13,5957.25,5968.71,5957.25,5968.71,0
14,5958.53,5958.65,5954.86,5957.21,0
15,5961.33,5964.56,5958.43,5958.54,0
16,5959.38,5962.15,5959.12,5961.34,0
17,5957.25,5962.52,5957.16,5959.39,0
18,5954.39,5957.32,5952.2,5957.09,0
19,5959.7,5960.89,5954.21,5954.49,0
20,5956.34,5960.18,5955.52,5959.71,0
21,5953.88,5956.4,5951.97,5956.35,0
22,5953.29,5955.72,5950.84,5953.86,0
23,5953.81,5954.7,5953.22,5953.24,0
24,5951.51,5953.86,5949.6,5953.79,0
25,5947.26,5951.98,5947.26,5951.48,0
26,5943,5947.76,5942.54,5947.29,0
27,5946.44,5946.44,5942.97,5942.98,0
28,5954.51,5954.52,5946.48,5946.48,0
29,5952.42,5955.24,5950.84,5954.45,0
30,5949.53,5952.9,5948.71,5952.43,0
31,5951.33,5951.37,5947.05,5949.57,0
32,5956.63,5956.76,5951.08,5951.38,0
33,5957.02,5959.31,5956.64,5956.64,0
34,5962.15,5962.19,5956.94,5957.07,0
35,5965.52,5966.41,5962.08,5962.08,0
36,5968.53,5968.54,5963.4,5965.53,0
37,5971.23,5972.04,5968.52,5968.6,0
38,5964.27,5971.51,5964.27,5971.24,0
39,5964.13,5965.66,5962.83,5964.23,0
40,5967.91,5967.98,5964.02,5964.18,0
41,5964.8,5968.28,5964.78,5967.88,0
42,5961.59,5965.3,5960.87,5964.8,0
43,5956.88,5961.79,5956.23,5961.6,0
44,5955.45,5957.33,5955,5956.89,0
45,5955.74,5956,5953.82,5955.52,0
46,5954.37,5955.72,5952.69,5955.72,0
47,5949.38,5954.48,5948.93,5954.48,0
48,5949.95,5951.5,5949.17,5949.43,0
49,5949.53,5952.47,5948.97,5950,0
50,5948.31,5949.51,5947.07,5949.51,0
51,5945.24,5948.27,5945.24,5948.27,0
52,5948.59,5949.12,5945.27,5945.27,0
53,5949.01,5949.01,5947.62,5948.55,0
54,5948.27,5950.33,5947.4,5949.03,0
55,5948.1,5949.07,5947.33,5948.3,0
56,5947.28,5948.44,5946.97,5948.26,0
57,5946.99,5947.67,5946.71,5947.3,0
58,5944.83,5947.04,5944.76,5947.02,0
59,5947.26,5947.28,5944.85,5944.91,0
60,5945.8,5947.25,5945.56,5947.16,0
61,5947.99,5947.99,5945.26,5945.81,0
62,5950.61,5950.7,5947.16,5948.04,0
63,5951.35,5951.38,5950.68,5950.68,0
64,5954.38,5954.54,5951.32,5951.34,0
65,5957.13,5957.15,5954.36,5954.37,0
66,5955.08,5957.44,5953.7,5957.15,0
67,5957.37,5957.56,5954.57,5955.05,0
68,5959.17,5959.17,5956.97,5957.3,0
69,5959.78,5961.41,5959.19,5959.19,0
70,5963.2,5963.2,5959.62,5959.77,0
71,5965.55,5965.77,5963.16,5963.16,0
72,5964.75,5967.42,5964.59,5965.59,0
73,5965.68,5966.74,5964.76,5964.78,0
74,5967.03,5967.03,5965.32,5965.63,0
75,5969.93,5969.95,5966.07,5966.98,0
76,5969.98,5971.26,5969.69,5969.94,0
77,5968.41,5970.04,5967.73,5969.99,0
78,5969.6,5969.66,5968.06,5968.39,0
79,5969.73,5969.76,5968.85,5969.6,0
80,5969.76,5970.34,5969.34,5969.69,0
81,5973.68,5973.79,5969.72,5969.72,0
82,5972.57,5974.34,5972.56,5973.67,0
83,5970.85,5972.61,5969.87,5972.61,0
84,5968.54,5970.81,5968.33,5970.81,0
85,5972.28,5972.32,5968.46,5968.5,0
86,5968.6,5972.27,5967.62,5972.27,0
87,5968.9,5969.69,5968.56,5968.6,0
88,5969.4,5970.04,5968.86,5968.89,0
89,5973.49,5973.59,5969.38,5969.38,0
90,5975.66,5975.66,5973.5,5973.5,0
91,5978.51,5978.79,5975.65,5975.65,0
92,5976.71,5979.05,5976.22,5978.52,0
93,5977.79,5978.64,5976.39,5976.73,0
94,5979.66,5980.53,5977.8,5977.81,0
95,5980.33,5980.41,5979.06,5979.63,0
96,5976.87,5980.49,5976.69,5980.34,0
97,5975.08,5977.72,5974.48,5976.84,0
98,5974.22,5976.22,5974.2,5975.08,0
99,5974.33,5974.64,5973.87,5974.16,0
100,5973.92,5974.55,5973.73,5974.31,0
101,5973.71,5974.96,5973.71,5973.93,0
102,5972.79,5973.72,5972.22,5973.71,0
103,5969.16,5973.14,5969.16,5972.76,0
104,5964.98,5969.06,5964.88,5969.05,0
105,5960.61,5965.26,5960.61,5964.93,0
106,5961.99,5961.99,5959.43,5960.52,0
107,5967.55,5967.57,5961.92,5962,0
108,5973.15,5974.16,5967.54,5967.54,0
109,5974.04,5974.27,5972.7,5973.13,0
110,5973.51,5974.14,5972.98,5974.03,0
111,5975.92,5976.06,5972.75,5973.49,0
112,5973.34,5975.94,5972.52,5975.84,0
113,5971.5,5973.36,5971.34,5973.36,0
114,5975.85,5975.9,5971.46,5971.49,0
115,5977,5977.06,5975.61,5975.83,0
116,5979.14,5979.2,5976.9,5976.96,0
117,5975.69,5979.1,5975.67,5979.06,0
118,5975.24,5975.74,5974.72,5975.72,0
119,5975.59,5975.9,5975.1,5975.26,0
120,5976.49,5976.65,5975.45,5975.56,0
121,5974.76,5976.68,5974.76,5976.47,0
122,5972.94,5974.91,5972.94,5974.72,0
123,5975.11,5976.47,5972.36,5972.92,0
124,5972.3,5975.1,5971.1,5975.1,0
125,5971.14,5972.32,5970.1,5972.32,0
126,5970.7,5972.47,5970.62,5971.14,0
127,5969.14,5970.98,5969.05,5970.68,0
128,5967.81,5969.14,5967.81,5969.12,0
129,5965.79,5967.83,5965.6,5967.8,0
130,5967.93,5968.43,5965.62,5965.82,0
131,5970.94,5970.94,5967.8,5967.89,0
132,5972.84,5972.89,5969.88,5970.99,0
133,5971.38,5973.21,5970.68,5972.84,0
134,5972.01,5972.13,5970.91,5971.37,0
135,5972.57,5972.59,5971.24,5972.02,0
136,5974.1,5974.76,5972.54,5972.58,0
137,5971.55,5974.08,5971.21,5974.08,0
138,5971.48,5971.56,5970.34,5971.55,0
139,5971.37,5972.63,5971.23,5971.42,0
140,5970.74,5971.36,5970.32,5971.36,0
141,5972.5,5972.74,5970.79,5970.79,0
142,5974.2,5974.9,5972.53,5972.53,0
143,5972.2,5974.21,5970.81,5974.19,0
144,5972.71,5973.24,5971.24,5972.22,0
145,5974.32,5974.83,5972.2,5972.71,0
146,5977.21,5977.21,5974.13,5974.3,0
147,5977.29,5977.4,5976.79,5977.22,0
148,5977.23,5978.56,5976.63,5977.33,0
149,5979.87,5981.74,5977.25,5977.25,0
150,5980.9,5981.13,5979.86,5979.86,0
151,5981.12,5981.45,5980.43,5980.91,0
152,5981.7,5981.88,5980.05,5981,0
153,5984.39,5984.79,5981.43,5981.71,0
154,5984.46,5984.5,5983.43,5984.36,0
155,5984.27,5984.61,5983.86,5984.43,0
156,5985.4,5985.42,5984.33,5984.33,0
157,5984.48,5985.38,5983.7,5985.38,0
158,5984.95,5985.17,5984.07,5984.52,0
159,5986.43,5987.23,5984.96,5984.97,0
160,5986.07,5986.44,5985.76,5986.44,0
161,5987.42,5987.52,5985.99,5986.05,0
162,5988.88,5988.96,5986.76,5987.42,0
163,5989.28,5989.28,5988.41,5988.95,0
164,5990.08,5990.51,5989.24,5989.24,0
165,5987.41,5990.24,5987.02,5990.07,0
166,5987.07,5988.36,5987.07,5987.44,0
167,5985.81,5987.03,5985.5,5987.03,0
168,5985.78,5986.96,5985.75,5985.78,0
169,5987.74,5987.74,5985.78,5985.78,0
170,5989.89,5990.14,5987.82,5987.82,0
171,5992.81,5992.9,5989.9,5989.9,0
172,5990.84,5993.28,5990.62,5992.88,0
173,5988.6,5990.87,5988.41,5990.81,0
174,5989.27,5990.12,5988.62,5988.62,0
175,5992.55,5992.94,5989.23,5989.23,0
176,5991.3,5992.57,5990.96,5992.56,0
177,5990.63,5991.47,5990.56,5991.28,0
178,5990.61,5991.3,5990.53,5990.61,0
179,5989.3,5990.63,5989.22,5990.52,0
180,5988.01,5989.42,5986.94,5989.29,0
181,5988.51,5988.79,5987.88,5988.01,0
182,5987.72,5988.64,5987.72,5988.51,0
183,5988.04,5988.17,5987.02,5987.72,0
184,5988.11,5988.23,5987.32,5988.02,0
185,5984,5988.14,5983.99,5988.09,0
186,5984.15,5984.57,5983.97,5983.99,0
187,5983.38,5984.2,5982.85,5984.16,0
188,5984.04,5984.75,5983.38,5983.38,0
189,5986.19,5986.2,5983.97,5984.05,0
190,5985,5986.32,5984.66,5986.2,0
191,5987.43,5988.07,5984.87,5985.03,0
192,5984.62,5987.51,5984.62,5987.39,0
193,5984.74,5984.99,5984,5984.61,0
194,5984.44,5985.88,5984.42,5984.74,0
195,5984.21,5984.5,5982.96,5984.43,0
196,5984.28,5984.48,5983.49,5984.2,0
197,5982.98,5984.5,5982.92,5984.25,0
198,5982.38,5983.19,5982.32,5982.97,0
199,5983.27,5983.4,5982.07,5982.36,0
200,5984.23,5984.23,5982.96,5983.17,0
201,5984.61,5985.98,5984.19,5984.19,0
202,5985.32,5985.77,5984.62,5984.62,0
203,5986.66,5986.96,5984.86,5985.28,0
204,5987.28,5987.37,5986.69,5986.71,0
205,5991.35,5991.4,5987.24,5987.25,0
206,5991.67,5992.32,5991.26,5991.37,0
207,5990.53,5991.76,5990.48,5991.65,0
208,5991.59,5991.77,5990.36,5990.52,0
209,5996.26,5996.34,5991.53,5991.55,0
210,5996.74,5997.31,5996.22,5996.25,0
211,5995.43,5996.74,5995.23,5996.73,0
212,5993.12,5995.45,5992.85,5995.45,0
213,5993.47,5994.22,5992.96,5993.11,0
214,5993.99,5993.99,5993.02,5993.43,0
215,5997.74,5998.78,5993.96,5993.99,0
216,5998.31,5998.41,5997.69,5997.83,0
217,6002.5,6002.51,5998.3,5998.31,0
218,6004.69,6006.32,6002.58,6002.58,0
219,6003.25,6004.7,6002.62,6004.7,0
220,6002.74,6003.82,6002.74,6003.05,0
221,6003.88,6004.12,6002.58,6002.74,0
222,6003.66,6004.55,6003.33,6003.9,0
223,6004.58,6005.6,6003.68,6003.68,0
224,6005.63,6005.64,6004.43,6004.56,0
225,6002.95,6005.53,6002.94,6005.53,0
226,6002.42,6002.92,6002.4,6002.9,0
227,6001.01,6002.56,6000.9,6002.43,0
228,6002.21,6002.38,6000.81,6001.03,0
229,6000.42,6002.19,6000.34,6002.16,0
230,6000.09,6000.6,5999.96,6000.35,0
231,5997.59,6000.69,5997.24,6000.04,0
232,5996.76,5998.03,5996.2,5997.51,0
233,5999.2,5999.27,5996.71,5996.74,0
234,5999.2,5999.98,5998.92,5999.19,0
235,5998.49,5999.51,5998.46,5999.18,0
236,6000.23,6000.23,5998.43,5998.55,0
237,6001.57,6001.63,6000.13,6000.22,0
238,5999.83,6001.57,5999.32,6001.56,0
239,6001.27,6001.41,5999.86,5999.88,0
240,6003.01,6003.05,6001.28,6001.29,0
241,6000.93,6003.23,6000.72,6003.01,0
242,6003.67,6004.83,6000.31,6000.97,0
243,6004.23,6004.28,6003.49,6003.7,0
244,6003.77,6004.28,6003.64,6004.21,0
245,6006.51,6006.51,6003.7,6003.74,0
246,6008.32,6008.51,6006.64,6006.64,0
247,6008.76,6008.99,6008.24,6008.31,0
248,6008.04,6008.84,6006.46,6008.78,0
249,6007.46,6008.19,6007.2,6008.05,0
250,6004,6007.48,6003.97,6007.47,0
251,6004.45,6004.65,6003.93,6003.95,0
252,6005.63,6005.98,6004.41,6004.41,0
253,6011.17,6011.28,6005.31,6005.64,0
254,6012.47,6012.63,6010.94,6011.19,0
255,6012.2,6013.04,6011.8,6012.5,0
256,6010.47,6012.76,6010.05,6012.2,0
257,6008.72,6010.45,6008.66,6010.45,0
258,6008.07,6008.74,6007.73,6008.69,0
259,6007.82,6008.41,6007.78,6008.09,0
260,6010.3,6010.5,6007.73,6007.82,0
261,6010.26,6011.43,6009.23,6010.33,0
262,6011.08,6011.26,6010.24,6010.29,0
263,6011.74,6011.79,6011.09,6011.1,0
264,6011.14,6011.81,6010.73,6011.81,0
265,6011.08,6011.18,6010.61,6011.1,0
266,6009.74,6011.32,6009.68,6011.12,0
267,6007.03,6009.72,6007.03,6009.72,0
268,6006.13,6007.14,6006.13,6007.01,0
269,6006.57,6006.64,6005.82,6006.07,0
270,6005.66,6006.59,6005.42,6006.54,0
271,6006.14,6006.15,6005.02,6005.65,0
272,6006.76,6007.17,6006.1,6006.13,0
273,6005.44,6007.37,6005.43,6006.76,0
274,6007.09,6007.09,6005.34,6005.4,0
275,6005.48,6007.38,6005.2,6007.09,0
276,6005.69,6005.8,6005.29,6005.44,0
277,6005.84,6006.27,6005.45,6005.78,0
278,6006.21,6006.32,6005.65,6005.76,0
279,6004.25,6006.34,6003.93,6006.21,0
280,6004.78,6004.98,6004.24,6004.27,0
281,6006.24,6006.24,6004.7,6004.79,0
282,6006.46,6007.43,6006.06,6006.2,0
283,6006.4,6006.46,6006.01,6006.45,0
284,6006.79,6007.36,6006.23,6006.41,0
285,6007.01,6007.53,6006.05,6006.77,0
286,6004.86,6007.15,6004.67,6007.1,0
287,6002.74,6004.86,6002.74,6004.86,0
288,6002.54,6003.23,6002.33,6002.67,0
289,6005.15,6005.2,6002.05,6002.53,0
290,6006.42,6006.53,6004.59,6005.18,0
291,6005.58,6006.52,6005.46,6006.39,0
292,6007.46,6007.85,6005.6,6005.6,0
293,6005.97,6007.45,6005.93,6007.45,0
294,6006.05,6006.27,6005.35,6005.94,0
295,6007.8,6007.8,6006.07,6006.1,0
296,6008.54,6008.76,6007.82,6007.82,0
297,6006.69,6008.53,6006.62,6008.51,0
298,6006.1,6006.76,6006.1,6006.66,0
299,6006.71,6006.72,6005.96,6006.11,0
300,6005.76,6007.09,6005.63,6006.7,0
301,6004.34,6005.86,6003.3,6005.68,0
302,6002.86,6004.36,6001.8,6004.33,0
303,6001.86,6003.24,6001.86,6002.84,0
304,6003.86,6003.98,6001.19,6001.88,0
305,6003.56,6005.23,6003.55,6003.88,0
306,6004.65,6004.95,6003.46,6003.56,0
307,6002.36,6004.77,6002.24,6004.67,0
308,6002.64,6003.33,6001.8,6002.33,0
309,6003.46,6003.46,6002.38,6002.59,0
310,6002.75,6003.8,6002.63,6003.48,0
311,6003.08,6003.71,6002.66,6002.76,0
312,6002.01,6003.08,6001.67,6003.06,0
313,6003.8,6004.9,6001.95,6001.98,0
314,6003.67,6004.17,6003.39,6003.74,0
315,6006.22,6006.44,6003.68,6003.68,0
316,6005.88,6006.44,6005.88,6006.27,0
317,6006.09,6007.24,6005.78,6005.83,0
318,6008.37,6008.54,6006.01,6006.01,0
319,6008.07,6009,6007.43,6008.32,0
320,6008.11,6008.14,6007.53,6008.09,0
321,6008.69,6008.81,6007.75,6008.1,0
322,6006.55,6008.59,6006.55,6008.55,0
323,6007.3,6007.87,6006.5,6006.5,0
324,6006.35,6007.32,6006.26,6007.28,0
325,6005.41,6006.4,6005.02,6006.4,0
326,6005.34,6005.79,6005.23,6005.4,0
327,6006.11,6006.13,6005.07,6005.47,0
328,6008.36,6008.49,6006.15,6006.15,0
